"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1824130";"92";"CRS3035RES200mN2882200E3751200";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";1;0;"9202392048";26;10,6;1;2,9;1;8,7;0;730059,1;780;1;9,6;5,8;2,9;0,9;1;0;0;0;0,9;1;1;2,9;1,9;5,8;6,7;4,8;1
"1824131";"92";"CRS3035RES200mN2882200E3751400";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92023";707;303;23;97;18;230;37;18672602,7;19905;274;29;9;282;8;4;0;0;44,5;14;50,5;55;46;166;144;72;82;32
"1824132";"92";"CRS3035RES200mN2882200E3751600";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92023";722,5;273;66;92;40;6;66;13228844,3;15063;268;5;2;228;4;39;0;238;42;26;56,5;74,5;58,5;141;139;77;74;26
"1824133";"92";"CRS3035RES200mN2882200E3751800";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92023";681,5;287;72;115;33;0;44;11931018,4;15846;287;0;0;286;0;1;0;286;33;22;38,5;67;52;122;142;83;81;40
"1824134";"92";"CRS3035RES200mN2882200E3752000";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";307;114;20;34;15;39;17;6682477;7030;92;22;0;71;0;43;0;70;18;17;23,5;28;29,5;59;62;35;24;11
"1824135";"92";"CRS3035RES200mN2882200E3752200";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";646,5;259;60;81;28;2;63;11449820,8;14186;195;64;0;258;0;1;0;17;35,5;18;56;73;44;98;118;80;84;40
"1824136";"92";"CRS3035RES200mN2882200E3752400";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"9202392060";316;105;6;21;14;11;4;8966741,6;8144;103;2;3;0;84;18;0;2;34;19,5;26,5;22,5;12,5;108;54;17;12;1
"1824137";"92";"CRS3035RES200mN2882200E3752600";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"9202392060";57;17;4;3;3;9;2;1484635,5;1317;5;12;6;4;1;6;0;0;2;4;4;4;3;19;8;6;4;3
"1825020";"92";"CRS3035RES200mN2882400E3750600";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"9204878640";22;11;0;6;0;6;0;669383,8;574;11;0;0;0;0;11;0;0;2;1;2;1;0;6;4;3;3;0
"1825021";"92";"CRS3035RES200mN2882400E3750800";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"92048";330,5;125;15;35;11;50;12;8066732,5;8915;125;0;0;63;57;5;0;62;16;6;24,5;34;26;52;82;44;24;22
"1825022";"92";"CRS3035RES200mN2882400E3751000";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";1373;550;49;157;47;306;75;36718302,6;40998;550;0;0;311;198;41;0;198;56,5;40;85;117;127,5;200;254;167;213;111
"1825023";"92";"CRS3035RES200mN2882400E3751200";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"9204892023";297;142;20;59;8;0;33;6330630,7;8820;142;0;0;95;46;1;0;141;8;5;15,5;21,5;27;49;57;46;39;29
"1825024";"92";"CRS3035RES200mN2882400E3751400";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"9202392048";1719,5;600;138;185;122;0;119;30620677,6;39133;600;0;0;538;0;62;0;600;104,5;64,5;154;225,5;137;281;360;178;151;52
"1825025";"92";"CRS3035RES200mN2882400E3751600";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92023";137;48;5;9;4;35;6;4157092,5;4113;11;37;13;22;6;7;0;10;9;4,5;10;8,5;14;27;30;10;16;8
"1825026";"92";"CRS3035RES200mN2882400E3751800";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92023";503,5;222;51;70;17;0;63;8890696,2;12339;220;2;0;212;0;10;0;222;21;17,5;30;61;29;86;109;64;58;28
"1825027";"92";"CRS3035RES200mN2882400E3752000";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";818;293;62;84;47;0;63;14933532,4;18655;290;3;0;203;0;90;0;293;67;38;85,5;88,5;48;177;155;70;62;26
"1825028";"92";"CRS3035RES200mN2882400E3752200";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";681,5;290;77;122;39;0;41;11763537,5;16156;290;0;0;281;0;9;0;290;29;15;42;70,5;47;122;118;105;89;43
"1825029";"92";"CRS3035RES200mN2882400E3752400";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";148;75;1;32;0;44;8;4494087,5;4308;75;0;0;2;0;73;0;0;11;3;5,5;11,5;10;45;37;15;9;1
"1825030";"92";"CRS3035RES200mN2882400E3752600";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";1;0;"92023";9;3,4;0;0,8;0,2;0;0,4;275746,7;286,3;2,5;0,9;0;0,4;1,9;1,1;0;0;0,2;0,4;0,4;0,4;1,5;1,3;3,3;1,5;0;0
"1825031";"92";"CRS3035RES200mN2882400E3753000";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"9202392060";97,5;42;4;13;4;36;4;2864528,7;3365;10;32;25;12;4;1;0;0;3;2,5;7;3;7;13;19;18;14;11
"1825032";"92";"CRS3035RES200mN2882400E3753200";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"9202392060";253;88;3;19;11;81;7;9454493,5;8950;3;85;24;38;16;10;0;0;6;7;18;33;21;24;65;30;36;13
"1825847";"92";"CRS3035RES200mN2882600E3750600";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"92048";942,5;448;71;167;23;186;71;21782254,7;28774;409;39;0;262;179;7;0;181;35;14;58;58;50,5;141;171;156;163;96
"1825848";"92";"CRS3035RES200mN2882600E3750800";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"92048";688,5;293;28;88;18;208;33;19194115,2;20939;291;2;0;293;0;0;0;37;30;19;37,5;47;47;109;131;98;92;78
"1825849";"92";"CRS3035RES200mN2882600E3751000";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";1948,5;867;128;359;67;399;95;47033824,9;58392;782;85;1;815;0;51;0;283;80,5;42,5;110,5;151;125;314;366;235;296;228
"1825850";"92";"CRS3035RES200mN2882600E3751200";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";1;0;"92048";1;0,4;0;0,1;0;0,3;0;28079,2;30;0;0,4;0,2;0,1;0;0,1;0;0;0;0;0;0;0,1;0,1;0,2;0,3;0,2;0,1
"1825851";"92";"CRS3035RES200mN2882600E3751400";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"9202392048";891;345;40;112;44;77;59;19542905,4;24344;337;8;0;331;0;14;0;251;50;22;67,5;88,5;67;164;186;98;115;33
"1825852";"92";"CRS3035RES200mN2882600E3752000";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";1;0;"92023";5;1,9;0;0,4;0,1;0;0,2;153192,6;159;1,4;0,5;0;0,2;1,1;0,6;0;0;0,1;0,2;0,2;0,2;0,9;0,7;1,8;0,9;0;0
"1825853";"92";"CRS3035RES200mN2882600E3752400";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";533,5;211;49;64;21;0;52;9280723,4;11768;211;0;0;211;0;0;0;211;40,5;20;42,5;55;30;101;103,5;74;57;10
"1825854";"92";"CRS3035RES200mN2882600E3752600";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";1;0;"92023";3;1,1;0;0,3;0,1;0;0,1;91915,6;95,4;0,8;0,3;0;0,1;0,6;0,4;0;0;0,1;0,1;0,1;0,1;0,5;0,5;1,1;0,5;0;0
"1825855";"92";"CRS3035RES200mN2882600E3752800";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";1;0;"92023";30;11,5;0;2,6;0,6;0;1,3;919155,8;954,3;8,3;3,2;0;1,3;6,4;3,8;0;0;0,6;1,3;1,3;1,3;5,1;4,5;10,8;5,1;0;0
"1825856";"92";"CRS3035RES200mN2882600E3753000";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";1;0;"92023";27;10,9;2,2;2,9;0;5,8;1,5;761527,7;1007;6,5;4,4;1,4;1,5;4,4;3,6;0;0;1,5;0,7;1,5;0,7;0,7;8;2,9;5,9;2,2;2,9
"1825857";"92";"CRS3035RES200mN2882600E3753200";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";151;64;10;21;6;32;9;3785404,1;5303;30;34;20;10;9;25;0;0;7;6,5;10;9,5;15;41;19;19;17;7
"1825858";"92";"CRS3035RES200mN2882600E3753400";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"9202392060";616,5;249;32;76;19;148;34;16357233,3;16400;198;51;23;143;4;79;0;72;39;21,5;53;51,5;39,5;141;131;74;45;21
"1825859";"92";"CRS3035RES200mN2882600E3753600";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"9202392060";117;49;8;15;4;39;6;3835981,8;4265;13;36;19;11;10;9;0;0;2;2;6;13;14;4;34;14;17;11
"1825860";"92";"CRS3035RES200mN2882600E3753800";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"9202392060";160;74;10;27;5;50;7;4700562,7;5245;64;10;3;1;64;6;0;13;7;1;12;11,5;12,5;26;36;18;26;10
"1826662";"92";"CRS3035RES200mN2882800E3750600";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"92048";322;170;18;84;5;106;20;7638398,2;8957;170;0;0;147;0;23;0;17;18,5;6;25,5;21;12;96;72;22;28;21
"1826663";"92";"CRS3035RES200mN2882800E3750800";"CRS3035RES1000mN2882000E3750000";"CRS3035RES2000mN2882000E3750000";0;1;"92048";938;406;41;148;28;239;53;23009572,1;23201;406;0;0;391;0;15;0;69;70;37;55,5;63;47,5;254;177;97;99;38
"1826664";"92";"CRS3035RES200mN2882800E3751000";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";1729,5;686;124;193;68;3;174;32973795,6;41408;686;0;75;205;0;406;0;683;116;63;160,5;165,5;100,5;352;310;203;162;97
"1826665";"92";"CRS3035RES200mN2882800E3751200";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";1020,5;382;59;134;65;68;55;20759588,2;26555;382;0;0;336;0;46;0;302;61;33,5;110;103;63;200;205;106;91;46
"1826666";"92";"CRS3035RES200mN2882800E3751400";"CRS3035RES1000mN2882000E3751000";"CRS3035RES2000mN2882000E3750000";0;0;"9204892023";156,5;63;5;25;10;0;8;3584850,2;4473;63;0;0;63;0;0;0;63;11;5;10;16;6,5;23;38;22;18;7
"1826667";"92";"CRS3035RES200mN2882800E3752800";"CRS3035RES1000mN2882000E3752000";"CRS3035RES1000mN2882000E3752000";0;0;"92023";297;110;9;26;13;79;9;10358473,6;8915;44;66;35;58;11;6;0;0;12,5;7;24;29,5;25;56;70;36;29;8
"1826668";"92";"CRS3035RES200mN2882800E3753000";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";260;89;10;14;12;46;13;7967193,7;7357;40;49;19;50;8;12;0;34;19;11;22;22;12;53;49;44;23;5
"1826669";"92";"CRS3035RES200mN2882800E3753200";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";302,5;130;8;41;6;65;17;9304214,9;9603;90;40;18;52;34;26;0;25;11,5;1,5;20;27,5;14;60;64;37;43;24
"1826670";"92";"CRS3035RES200mN2882800E3753400";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";284;105;19;31;13;23;13;6787816,1;7076;81;24;17;9;5;74;0;70;23;18;23;27;12;72;54;18;33;4
"1826671";"92";"CRS3035RES200mN2882800E3753600";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";133;55;10;18;4;38;8;3914849,8;4025;24;31;14;8;25;7;1;0;9;5;10;13;4;31;22;16;15;8
"1826672";"92";"CRS3035RES200mN2882800E3753800";"CRS3035RES1000mN2882000E3753000";"CRS3035RES1000mN2882000E3753000";0;0;"92023";320;102;17;28;24;1;23;6440394,1;7234;101;1;0;22;0;80;0;101;25;16;37;51;23;77;60;22;6;3
"1827488";"92";"CRS3035RES200mN2883000E3750600";"CRS3035RES1000mN2883000E3750000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";286;107;10;20;7;87;15;7735822,4;7305;107;0;0;107;0;0;0;1;11;8;19,5;25;21,5;57;66;32;30;16
"1827489";"92";"CRS3035RES200mN2883000E3750800";"CRS3035RES1000mN2883000E3750000";"CRS3035RES2000mN2882000E3750000";1;0;"92048";280;108;9,6;29,6;9,6;82,2;13,4;7222325,3;6721;106,1;1,9;0;95,6;1,9;10,5;0;7,6;13,4;9,5;23,9;24,4;17,7;50,6;70,7;28,7;28,7;12,4
"1827490";"92";"CRS3035RES200mN2883000E3751000";"CRS3035RES1000mN2883000E3751000";"CRS3035RES2000mN2882000E3750000";1;1;"92048";5;1,8;0,1;0,3;0,2;1,2;0,3;164999,3;170;0,4;1,4;1;0,4;0,3;0,1;0;0,1;0,3;0,1;0,3;0,5;0,1;0,8;1;0,7;0,9;0,3
"1827491";"92";"CRS3035RES200mN2883000E3752600";"CRS3035RES1000mN2883000E3752000";"CRS3035RES200mN2883000E3752600";0;0;"92023";41;15;4;3;2;8;3;1107979,4;1085;7;8;6;1;6;2;0;0;0;0;4;8;3;5;12;6;3;0
"1827492";"92";"CRS3035RES200mN2883000E3752800";"CRS3035RES1000mN2883000E3752000";"CRS3035RES200mN2883000E3752800";0;0;"92023";304;121;8;34;13;102;5;11273816,6;12042;12;109;45;25;27;24;0;0;8,5;7,5;16;30;19;34;62;47;50;30
"1827493";"92";"CRS3035RES200mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";241,5;92;5;21;7;76;7;9695591,4;8478;16;76;26;19;27;20;0;3;11;8;13;21,5;14;40;54;34;29;17
"1827494";"92";"CRS3035RES200mN2883000E3753200";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";160,5;64;5;17;5;51;4;5248601,4;5619;13;51;37;18;7;1;1;0;6;2;8;15,5;13;22;31;28;23;12
"1827495";"92";"CRS3035RES200mN2883000E3753400";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";149,5;52;2;10;10;35;7;5701975,5;4887;25;27;10;8;24;10;0;6;10;1;5,5;17,5;20,5;21;28;25;15;6
"1827496";"92";"CRS3035RES200mN2883000E3753600";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";434;177;7;37;6;147;24;14281322,3;12210;154;23;18;137;8;14;0;0;13,5;17;31;26,5;31;93;104;45;58;15
"1827497";"92";"CRS3035RES200mN2883000E3753800";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";92;41;3;10;1;34;5;3152540,5;3046;25;16;9;26;4;2;0;0;3;0;3;4;7;17;23;13;12;10
"1827498";"92";"CRS3035RES200mN2883000E3754000";"CRS3035RES1000mN2883000E3754000";"CRS3035RES1000mN2883000E3754000";1;0;"92023";9;3,5;0;0,8;0,3;3,5;0;371241,9;370,1;1,3;2,2;0,3;1,3;0,5;1,4;0;0;0,3;0;0,3;0,3;0,8;1,3;1,4;1,6;2,2;0,8
"1828336";"92";"CRS3035RES200mN2883200E3750400";"CRS3035RES1000mN2883000E3750000";"CRS3035RES2000mN2882000E3750000";0;0;"92048";3434;1547;215;603;99;975;184;78578808;80745;1547;0;0;1526;0;21;0;45;241,5;116;208;234,5;206;934;673;332;301;187
"1828337";"92";"CRS3035RES200mN2883200E3752800";"CRS3035RES1000mN2883000E3752000";"CRS3035RES200mN2883200E3752800";0;0;"92023";204;87;2;25;6;75;12;7510677,7;8041;24;63;30;32;14;11;0;0;3,5;2;11,5;16,5;19;26,5;52;27;26;20
"1828338";"92";"CRS3035RES200mN2883200E3753000";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";277,5;98;2;15;12;85;12;10334229,2;10342;14;84;36;13;31;18;0;5;11;6;10,5;36,5;29,5;38;55;41;38;12
"1828339";"92";"CRS3035RES200mN2883200E3753200";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";84,5;34;1;7;2;32;2;3557276,1;3346;0;34;25;2;1;6;0;0;3;1;7,5;7;5;3;19;21;9;9
"1828340";"92";"CRS3035RES200mN2883200E3753600";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";103;43;3;16;3;31;2;4085912,1;3565;20;23;24;6;2;11;0;0;1;1;6;13;13;16;29;12;7;5
"1828341";"92";"CRS3035RES200mN2883200E3753800";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";472,5;233;66;109;12;93;17;13534231,1;11987;191;42;14;146;32;41;0;102;17,5;5,5;29;38;27,5;78;110;56;88;22
"1828342";"92";"CRS3035RES200mN2883200E3754000";"CRS3035RES1000mN2883000E3754000";"CRS3035RES1000mN2883000E3754000";0;0;"9202392020";58;19;0;1;3;15;1;2049320,7;1817;4;15;10;5;4;0;0;0;4;1;5;2;5;11;9;11;9;1
"1829160";"92";"CRS3035RES200mN2883400E3750200";"CRS3035RES1000mN2883000E3750000";"CRS3035RES2000mN2882000E3750000";1;0;"92048";1;0,4;0;0,1;0;0,3;0;25794;24;0,4;0;0;0,4;0;0;0;0;0;0;0,1;0,1;0,1;0,2;0,3;0,1;0,1;0
"1829161";"92";"CRS3035RES200mN2883400E3752800";"CRS3035RES1000mN2883000E3752000";"CRS3035RES200mN2883400E3752800";0;0;"92023";54;21;0;4;0;17;4;1997360,4;1842;6;15;11;3;1;6;0;0;1;0;4;5;9;2;17;3;10;3
"1829162";"92";"CRS3035RES200mN2883400E3753000";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";1;0;"92023";20;7,2;0,4;1,6;0,8;6,8;0,4;848765;891,6;0;7,2;4,4;0,4;1,6;0,8;0;0;0;0,4;1,2;2,8;2;1,2;5,2;1,2;3,2;2,8
"1829163";"92";"CRS3035RES200mN2883400E3753200";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";1;0;"92023";29;10,4;0,6;2,3;1,2;9,9;0,6;1230709,2;1292,8;0;10,4;6,4;0,6;2,3;1,1;0;0;0;0,6;1,7;4,1;2,9;1,7;7,5;1,7;4,7;4,1
"1829164";"92";"CRS3035RES200mN2883400E3753400";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";209,5;102;3;42;1;81;11;9109079,1;7676;102;0;0;24;68;10;0;0;6;6;8;21;14,5;26;45;32;33;18
"1829165";"92";"CRS3035RES200mN2883400E3753600";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";160,5;58;3;17;10;50;3;6946750,8;6605;18;40;24;5;22;7;0;0;9;5;12;14;19;17,5;37;14;24;9
"1829166";"92";"CRS3035RES200mN2883400E3753800";"CRS3035RES1000mN2883000E3753000";"CRS3035RES1000mN2883000E3753000";0;0;"92023";467;208;10;72;8;163;16;16492485,5;14742;146;62;61;125;5;17;0;0;20;8,5;18,5;38;35;83;94;62;69;39
