"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1865371";"93";"CRS3035RES200mN2891400E3767200";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";1007,5;415;95;145;46;141;71;20271072,8;23603;385;30;45;161;17;192;0;132;82;36,5;83;82;51;255;221;91;79;27
"1865372";"93";"CRS3035RES200mN2891400E3767400";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";617;270;55;109;21;78;55;12201559,7;15794;185;85;34;151;32;53;0;122;38;24;39;60;44;129;127;68;52;34
"1865373";"93";"CRS3035RES200mN2891400E3767600";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";697;254;41;76;30;108;44;15013409,3;16367;162;92;56;19;10;168;1;104;42;26,5;54,5;61;60;151;151;66;68;16
"1865374";"93";"CRS3035RES200mN2891400E3767800";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";765;381;168;181;22;77;38;12565516,7;9570;324;57;43;13;262;62;1;256;30;24;38,5;55,5;22;113;198;97;139;25
"1865375";"93";"CRS3035RES200mN2891400E3768200";"CRS3035RES1000mN2891000E3768000";"CRS3035RES1000mN2891000E3768000";1;0;"9306393053";22;10,2;1,5;4,6;0,5;4,6;1;464923,2;616;4,6;5,6;4,6;0,5;3,6;1,5;0;0;0,5;1;1;3,1;0,5;3,6;6,7;4,1;1,5;0
"1866258";"93";"CRS3035RES200mN2891600E3766600";"CRS3035RES1000mN2891000E3766000";"CRS3035RES200mN2891600E3766600";0;0;"9306393045";522;244;39;101;12;135;26;13681164,6;14443;204;40;66;79;0;98;1;6;34;13,5;29,5;34;32;140;112;63;49;15
"1866259";"93";"CRS3035RES200mN2891600E3766800";"CRS3035RES1000mN2891000E3766000";"CRS3035RES200mN2891600E3766800";0;0;"93063";279,5;128;27;55;12;78;11;6555117,7;7909;92;36;49;33;33;13;0;13;13;7;22;20,5;18;51;61;37;32;18
"1866260";"93";"CRS3035RES200mN2891600E3767000";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";953;412;58;155;25;216;47;22876454,5;23347;372;40;91;93;0;228;0;3;88;37;64;53;64;323;169;80;60;15
"1866261";"93";"CRS3035RES200mN2891600E3767200";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";652,5;282;54;100;19;148;33;15175393,6;17003;236;46;64;78;29;111;0;5;40;20,5;51;53;32;153;165;66;48;24
"1866262";"93";"CRS3035RES200mN2891600E3767400";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";780;337;57;127;25;187;34;17969920,5;19086;306;31;86;126;8;117;0;58;67;29;56;54,5;24,5;230;161;64;58;36
"1866263";"93";"CRS3035RES200mN2891600E3767600";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"9306393053";423,5;166;36;54;22;86;26;8917410;9990;100;66;96;23;2;45;0;12;36,5;13;27;39;27;76;101;56;39;9
"1867167";"93";"CRS3035RES200mN2891800E3766400";"CRS3035RES1000mN2891000E3766000";"CRS3035RES200mN2891800E3766400";0;0;"9306393045";55;18;5;3;4;18;2;1172912,8;1445;5;13;12;1;0;5;0;0;3;1,5;3;2,5;6;13;11;7;8;0
"1867168";"93";"CRS3035RES200mN2891800E3766600";"CRS3035RES1000mN2891000E3766000";"CRS3035RES200mN2891800E3766600";0;0;"9306393045";798;321;41;94;30;229;32;19651083,1;22690;275;46;43;11;123;144;0;38;54;24;50;60,5;50,5;174;165;89;105;26
"1867169";"93";"CRS3035RES200mN2891800E3766800";"CRS3035RES1000mN2891000E3766000";"CRS3035RES200mN2891800E3766800";0;0;"93063";662;263;38;92;36;144;33;16032703,2;16753;224;39;57;7;24;175;0;42;45,5;30;50,5;62,5;51,5;158;136;68;45;15
"1867170";"93";"CRS3035RES200mN2891800E3767000";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";590,5;269;53;100;12;118;46;13489045,9;15062;237;32;113;30;10;116;0;22;39;12,5;51;37;35;138;148;73;48;8
"1867171";"93";"CRS3035RES200mN2891800E3767200";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"93063";881;402;59;170;28;210;50;21766942,9;22521;331;71;152;25;3;222;0;36;46,5;31,5;72;70;47;241;214;81;65;13
"1867172";"93";"CRS3035RES200mN2891800E3767400";"CRS3035RES1000mN2891000E3767000";"CRS3035RES1000mN2891000E3767000";0;0;"9306393053";490;215;36;81;17;118;30;11249749,7;12931;167;48;89;21;61;43;1;14;37;13;32,5;31,5;26;107;119;35;63;26
"1867175";"93";"CRS3035RES200mN2891800E3768000";"CRS3035RES1000mN2891000E3768000";"CRS3035RES1000mN2891000E3768000";1;0;"9306393053";1;0,5;0,1;0,2;0;0,2;0;21132,9;28;0,2;0,3;0,2;0;0,2;0,1;0;0;0;0;0,1;0,1;0;0,2;0,3;0,2;0,1;0
"1867185";"93";"CRS3035RES200mN2891800E3770800";"CRS3035RES1000mN2891000E3770000";"CRS3035RES1000mN2891000E3770000";1;0;"930109306493077";2;0,7;0,1;0,1;0,1;0,2;0,2;46212,2;60,1;0,4;0,3;0,1;0,1;0,3;0,2;0;0;0,1;0;0,2;0,3;0,1;0,3;0,5;0,4;0,1;0
"1868083";"93";"CRS3035RES200mN2892000E3766400";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"9306393045";1286;383;76;63;104;4;73;25921470;31581;382;1;1;0;382;0;0;379;69;48;136,5;179,5;118;186;275;112;127;29
"1868084";"93";"CRS3035RES200mN2892000E3766600";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"93063";2225,5;807;226;237;140;61;151;38363643,1;60740;807;0;0;733;74;0;0;732;73,5;64;175,5;275,5;192;314;456;303;268;103
"1868085";"93";"CRS3035RES200mN2892000E3766800";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"93063";206;100;23;49;6;2;14;3784085;4206;98;2;49;0;0;51;0;98;19;6;12;15;8;74;34;13;10;15
"1868086";"93";"CRS3035RES200mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";193,5;82;8;27;4;44;5;5034700,4;4475;80;2;5;2;0;75;0;0;12;5;16;17,5;10;69;35;10;14;5
"1868087";"93";"CRS3035RES200mN2892000E3767200";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";213;96;12;39;6;60;8;5146926,3;6672;55;41;46;7;8;35;0;20;10;7;15;13;12;42;49;25;30;10
"1868088";"93";"CRS3035RES200mN2892000E3767400";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"9306393053";170,5;61;9;14;3;49;5;4756870,2;5407;9;52;37;7;8;9;0;0;13;2;6,5;17;18;28;39;27;17;3
"1868102";"93";"CRS3035RES200mN2892000E3770400";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"9301093064";66;23;2;3;3;20;5;1835627,6;2080;0;23;10;3;8;2;0;0;4;2;4;9;3;14;13;3;13;1
"1868103";"93";"CRS3035RES200mN2892000E3770600";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";82,5;30;0;7;3;28;4;2559695,6;3005;0;30;2;0;28;0;0;0;5;4;7;8,5;3;14;14;11;12;4
"1868104";"93";"CRS3035RES200mN2892000E3770800";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";211;73;6;12;10;70;6;5954606,3;8118;0;73;3;0;68;2;0;0;12;7;14;19;14;34;36;37;37;1
"1868105";"93";"CRS3035RES200mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";1;0;"9301093077";18;8,2;1;2,9;0,6;6,6;0,7;473876,5;626,8;1,6;6,6;5,2;1,3;0,8;0,9;0;0;0,9;0,6;1,2;1,2;1;2,7;3,6;2,5;3;1,3
"1868107";"93";"CRS3035RES200mN2892000E3771400";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"9301093077";644,5;236;45;65;40;59;49;12749977;15407;175;61;48;176;5;7;0;164;35;21,5;49,5;79,5;43;113;144;69;64;26
"1868108";"93";"CRS3035RES200mN2892000E3771600";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"9301093077";361,5;142;24;50;13;86;11;8511995,9;9516;74;68;76;49;10;6;1;0;25;12;25,5;30;20;89;75;38;31;16
"1868983";"93";"CRS3035RES200mN2892200E3767200";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";58;22;3;6;2;15;4;1452040;1706;4;18;6;11;1;4;0;0;5;3;6;4;2;7;16;6;4;5
"1868984";"93";"CRS3035RES200mN2892200E3767400";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";1;0;"93063";29,5;9,2;1,6;1,2;2,4;8;0,4;740843,6;761;2,4;6,8;6;1,6;0,4;1,2;0;0;1,2;0,4;3,2;3,2;3;3,2;6;7,3;1,2;0,8
"1868985";"93";"CRS3035RES200mN2892200E3767600";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";1;0;"9306393053";25;7,8;1,4;1;2;6,8;0,3;627833,5;644,9;2;5,8;5,1;1,4;0,3;1;0;0;1;0,4;2,7;2,7;2,6;2,7;5,1;6,1;1;0,7
"1868996";"93";"CRS3035RES200mN2892200E3769800";"CRS3035RES1000mN2892000E3769000";"CRS3035RES1000mN2892000E3769000";0;0;"9301093053";179;59;10;12;13;52;4;3848976,6;4205;39;20;15;42;0;2;0;0;7;2;13;17;17;31;41;24;22;5
"1868997";"93";"CRS3035RES200mN2892200E3770000";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";1;0;"93010";6;1,6;0,1;0,4;0,6;1,5;0;136579,7;127,1;0,1;1,5;0,5;0,9;0;0,2;0;0;0,4;0,4;0,6;0,8;0,4;1;1,5;0,3;0,5;0,1
"1868998";"93";"CRS3035RES200mN2892200E3770200";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";452;181;32;63;20;127;16;9754456,5;12832;135;46;11;149;5;16;0;0;19;13,5;32;36;37,5;89;87;56;65;16
"1868999";"93";"CRS3035RES200mN2892200E3770400";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";278,5;90;13;13;18;76;5;6652699,6;7926;9;81;46;19;20;4;1;0;8;6;25;36;15,5;41;74;25;36;12
"1869000";"93";"CRS3035RES200mN2892200E3770600";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";421;155;34;51;20;101;10;8961467,6;10926;67;88;53;17;75;10;0;0;22;12;28;41;25;82;92;58;39;14
"1869001";"93";"CRS3035RES200mN2892200E3770800";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";181;58;5;7;9;48;7;4604253;5309;5;53;19;10;20;9;0;0;11;4;8;16;16;33;43;26;16;8
"1869002";"93";"CRS3035RES200mN2892200E3771000";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";1113,5;346;133;69;81;1;88;16902599,5;21611;345;1;1;345;0;0;0;345;85;56,5;120,5;158;80,5;196;221;97;78;21
"1869003";"93";"CRS3035RES200mN2892200E3771200";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"9301093077";231,5;67;16;9;17;55;5;4860120,9;5399;7;60;44;11;4;8;0;0;14;9;17;27,5;19;49;52;16;27;1
"1869004";"93";"CRS3035RES200mN2892200E3771400";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";175;62;15;15;9;50;3;3961981,1;4874;8;54;52;3;3;4;0;0;6;2;15;18;15;35;37;25;17;5
"1869005";"93";"CRS3035RES200mN2892200E3771600";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"9301093077";183;60;12;9;10;34;10;3710668,5;4349;26;34;35;12;4;9;0;0;14;9;19;20;11;38;39;16;15;2
"1869922";"93";"CRS3035RES200mN2892400E3766600";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"93063";62;20;1;4;3;19;1;2070437,3;2130;0;20;0;1;19;0;0;0;3;1;5;7;5;8;15;6;9;3
"1869923";"93";"CRS3035RES200mN2892400E3767200";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";70;27;3;7;2;23;8;1564023,5;2247;5;22;18;2;3;4;0;0;2;0;4;10;3;6;14;10;14;7
"1869924";"93";"CRS3035RES200mN2892400E3767400";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";175,5;68;6;23;5;54;4;4517410,3;4714;17;51;40;8;4;16;0;0;10;2;11,5;15,5;9,5;29;43;19;31;5
"1869925";"93";"CRS3035RES200mN2892400E3767600";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";1;0;"9306393053";19;5,9;1;0,8;1,6;5,2;0,3;477153,5;490,1;1,5;4,4;3,9;1;0,2;0,8;0;0;0,8;0,2;2,1;2,1;1,9;2,1;3,9;4,6;0,8;0,5
"1869937";"93";"CRS3035RES200mN2892400E3770000";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";148,5;54;9;15;6;23;10;3153385;3918;28;26;17;5;8;24;0;19;14;10;9;11,5;9;32;25;16;14;8
"1869938";"93";"CRS3035RES200mN2892400E3770200";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";457;191;32;75;19;110;20;9724949,3;11333;137;54;34;137;18;2;0;0;28;20;38;37;23;112;97;43;34;25
"1869939";"93";"CRS3035RES200mN2892400E3770400";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";488,5;159;25;31;30;137;13;11062624,7;11232;81;78;62;89;5;3;0;0;33;18,5;51;54;18;85;101;50;55;23
"1869940";"93";"CRS3035RES200mN2892400E3770600";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";231;75;17;14;14;58;6;4938420,4;6272;7;68;53;9;3;10;0;0;16;8;17;27;13;42;49;26;19;14
"1869941";"93";"CRS3035RES200mN2892400E3770800";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";68;22;3;5;5;19;2;1452001,3;1860;0;22;12;8;1;1;0;0;2;1;3;7;10;11;13;11;6;4
"1869942";"93";"CRS3035RES200mN2892400E3771000";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";226,5;65;11;8;23;58;9;5085141,5;5040;27;38;0;0;0;65;0;0;11;12;7,5;38;22;37;54;33;12;0
"1869943";"93";"CRS3035RES200mN2892400E3771200";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";540;136;25;7;40;120;10;11317616,2;10973;17;119;3;0;0;133;0;0;42;22;43;62;56;97;134;56;27;1
"1869944";"93";"CRS3035RES200mN2892400E3771400";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";649,5;225;35;66;35;131;31;13565502,8;15350;127;98;82;12;5;126;0;50;48;29,5;66,5;57,5;50;139;141;56;47;15
"1869945";"93";"CRS3035RES200mN2892400E3771600";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";416,5;162;41;58;19;105;10;8549631,5;10231;69;93;109;33;8;11;1;8;24;13;38;35;31,5;88;86;41;44;16
"1870858";"93";"CRS3035RES200mN2892600E3766400";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"930639304593055";118;53;6;16;3;38;3;3460961,3;4157;36;17;4;41;3;5;0;0;10;1;8;5;5;27;27;10;13;12
"1870859";"93";"CRS3035RES200mN2892600E3766600";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";0;0;"93063";381,5;147;23;43;22;124;16;9161361,7;11474;56;91;30;91;18;8;0;0;8;11,5;32,5;32,5;29;55;85;56;48;24
"1870860";"93";"CRS3035RES200mN2892600E3766800";"CRS3035RES1000mN2892000E3766000";"CRS3035RES1000mN2892000E3766000";1;0;"93063";8;2,8;0,2;0,4;0,3;1,2;0,4;181819,9;233,7;1,2;1,6;0,8;1;0,6;0,4;0;0;0,1;0,1;0,2;1,2;0,9;1;1,8;1,9;0,5;0,3
"1870861";"93";"CRS3035RES200mN2892600E3767000";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";725,5;271;117;90;39;4;48;10634405,8;15529;267;4;0;268;0;3;0;267;44;19;67,5;78;41;134;138;86;91;26
"1870862";"93";"CRS3035RES200mN2892600E3767200";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";537;185;59;51;31;21;37;9220435,1;13408;162;23;21;160;1;3;0;155;24;15;40;62;41;92;110;82;49;14
"1870863";"93";"CRS3035RES200mN2892600E3767400";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"93063";918,5;405;31;152;32;194;39;22307943,8;24316;383;22;21;9;1;374;0;47;121,5;33;54;42;46;426;144;32;18;2
"1870864";"93";"CRS3035RES200mN2892600E3767600";"CRS3035RES1000mN2892000E3767000";"CRS3035RES1000mN2892000E3767000";0;0;"9306393053";541;248;37;100;13;63;27;11281553,2;13730;242;6;9;1;0;238;0;105;75;23;22,5;22,5;15;274;71;24;12;2
"1870876";"93";"CRS3035RES200mN2892600E3770000";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"9301093053";371,5;146;30;44;18;49;28;6723004;9102;124;22;23;25;9;89;0;81;54;12;30,5;25;24;105;61;33;20;7
"1870877";"93";"CRS3035RES200mN2892600E3770200";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";187,5;70;19;24;10;12;6;3240164,2;3927;56;14;18;6;1;45;0;41;14;6;15;9,5;20;62;33;13;13;2
"1870878";"93";"CRS3035RES200mN2892600E3770400";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";273,5;87;21;19;18;32;15;5632814,5;5888;64;23;42;22;0;23;0;35;27;14;33;23;15,5;77;44;20;17;3
"1870879";"93";"CRS3035RES200mN2892600E3770600";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";428,5;134;30;24;31;67;19;8780475,3;9774;58;76;49;9;4;72;0;59;34;13,5;43,5;43;25;92,5;79;47;36;15
"1870880";"93";"CRS3035RES200mN2892600E3770800";"CRS3035RES1000mN2892000E3770000";"CRS3035RES1000mN2892000E3770000";0;0;"93010";621,5;189;33;32;39;133;16;13499028,2;18154;7;182;37;5;133;14;0;0;20;12;34;67,5;67;115;127;79;84;16
"1870881";"93";"CRS3035RES200mN2892600E3771000";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";760;250;28;53;42;127;42;17157837,5;16633;213;37;19;3;0;228;0;0;74,5;36,5;73;79;46;212;164;49;24;2
"1870882";"93";"CRS3035RES200mN2892600E3771200";"CRS3035RES1000mN2892000E3771000";"CRS3035RES1000mN2892000E3771000";0;0;"93010";637,5;213;44;60;43;98;27;12914054,6;14164;184;29;5;5;10;193;0;80;46;15;49,5;77,5;52,5;143;146;55;32;7
