"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"451493";"12";"CRS3035RES200mN2389200E3727800";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";0;0;"12202";83,5;46;4;21;1;34;3;2211163,4;4578;24;22;0;19;24;3;0;0;4;2;1;5,5;2;12;15;8;20;14
"451494";"12";"CRS3035RES200mN2389200E3728000";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";330,5;213;23;132;3;101;19;7816566,7;13541;203;10;4;50;82;77;0;12;13;3,5;10,5;12;29,5;77;59;40;64;21
"451495";"12";"CRS3035RES200mN2389200E3728200";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";330;199;21;117;7;123;14;8029635;14750;176;23;28;59;80;32;0;0;8,5;0;10,5;22;23;61;56;63;65;21
"451496";"12";"CRS3035RES200mN2389200E3728400";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";166,5;86;17;40;1;27;13;3882221,5;7266;81;5;23;33;25;5;0;0;10;2;8,5;14,5;12,5;31;31;15;26;16
"451497";"12";"CRS3035RES200mN2389200E3728600";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";195,5;114;20;63;3;47;14;4829775,5;9542;105;9;57;12;36;8;1;0;8;1,5;14;15;11;35;45;25;29;12
"451498";"12";"CRS3035RES200mN2389200E3728800";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";311,5;187;32;109;4;50;25;7498747,5;14340;179;8;134;11;18;24;0;0;6,5;7;10,5;22,5;39;57;64;40;40;25
"451499";"12";"CRS3035RES200mN2389200E3729000";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";321,5;207;32;131;3;87;25;7292568,8;14748;198;9;71;55;58;23;0;3;10;5;12;13;34;49,5;58;43;58;39
"451500";"12";"CRS3035RES200mN2389200E3729200";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";207;115;15;59;4;65;15;4811455,4;9111;87;28;1;89;9;16;0;0;6;3;11,5;14,5;16,5;44;43,5;28;16;24
"451501";"12";"CRS3035RES200mN2389200E3730000";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"1220212146";12;5,2;0,2;1,2;0;4,3;0,2;343781,7;624,5;0,5;4,7;1;0,7;2,1;1,4;0;0;0,5;0;0,6;0,7;0,5;0,9;3,3;2,1;2,9;0,5
"451502";"12";"CRS3035RES200mN2389200E3730200";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";0;0;"12202";55;18;0;1;2;17;1;1950778,9;2590;0;18;3;0;0;15;0;0;1;1;4;7;5;5;17;10;5;0
"451503";"12";"CRS3035RES200mN2389200E3730800";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"12202";2;0,9;0;0,2;0;0,7;0;57296,9;104,1;0,1;0,8;0,2;0,1;0,4;0,2;0;0;0,1;0;0,1;0,1;0,1;0,2;0,5;0,3;0,5;0,1
"451504";"12";"CRS3035RES200mN2389200E3731000";"CRS3035RES1000mN2389000E3731000";"CRS3035RES2000mN2388000E3730000";1;0;"1220212241";9;4,5;0;1,3;0;4,2;0;256924,5;535;0,8;3,7;0,8;0;2,6;1,1;0;0;0;0;0,5;0,2;0,3;0,8;1,6;2,4;3,2;0
"451958";"12";"CRS3035RES200mN2389400E3727400";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";0;0;"12202";127;90;6;62;1;56;7;2749375,7;5709;87;3;2;0;87;1;0;0;2,5;2;3;6;9,5;34;26;19;21;4
"451959";"12";"CRS3035RES200mN2389400E3727800";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";1;0;"12202";6,5;2,3;0,1;0,3;0,3;1,8;0,3;168039,3;216,5;0,4;1,9;0,3;1,5;0,2;0,3;0;0;0,4;0,2;0,6;1;0;1;1,8;0,6;0,4;0,5
"451960";"12";"CRS3035RES200mN2389400E3728000";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";175;101;20;60;3;49;6;3881178,6;7107;94;7;29;37;14;21;0;6;3;1,5;6;16;21,5;23;38;22;21;23
"451961";"12";"CRS3035RES200mN2389400E3728200";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";163;85;9;42;4;32;11;3948345,9;7107;83;2;22;34;11;18;0;0;8;2;10,5;18;5,5;35;33;18;24;9
"451962";"12";"CRS3035RES200mN2389400E3728400";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";181,5;112;12;61;1;58;10;4859878,6;9148;110;2;35;52;7;18;0;0;2;1,5;5,5;7,5;16;34;27;21;46;21
"451963";"12";"CRS3035RES200mN2389400E3728600";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";291,5;193;27;123;2;85;16;7583742,3;14030;192;1;64;23;89;17;0;0;2;0;8;12;34,5;35;42;37;70;50
"451964";"12";"CRS3035RES200mN2389400E3728800";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";251;150;34;88;5;64;11;6106823,6;11399;141;9;101;12;29;8;0;5;12;4,5;5;11;22,5;63;42;35;29;27
"451965";"12";"CRS3035RES200mN2389400E3729000";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";299;184;34;103;3;68;22;6672826,7;13605;177;7;58;52;55;19;0;18;5;4;10;18,5;28,5;48;51;41;57;36
"451966";"12";"CRS3035RES200mN2389400E3729200";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";1;0;"12202";47;22,4;1,4;6,3;0,7;16,8;1,4;1409310,5;2458,7;9,8;12,6;3,5;11,9;1,4;5,6;0;0;1,4;0,7;1,4;2,8;2,8;5,6;4,9;9,1;12;6,3
"451967";"12";"CRS3035RES200mN2389400E3729400";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";1;0;"12202";5;2,4;0,1;0,7;0,1;1,8;0,1;149926,7;261,6;1,1;1,3;0,4;1,3;0,1;0,6;0;0;0,1;0,1;0,1;0,3;0,3;0,6;0,5;1;1,3;0,7
"451968";"12";"CRS3035RES200mN2389400E3729800";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";1;0;"12202";13;6,2;0,4;1,7;0,2;4,7;0,4;389809,3;680,1;2,7;3,5;1;3,3;0,4;1,5;0;0;0,4;0,2;0,4;0,8;0,8;1,5;1,4;2,5;3,3;1,7
"451969";"12";"CRS3035RES200mN2389400E3730000";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";0;0;"12202";101;44;1;11;1;38;4;3285665,1;5626;8;36;0;9;18;17;0;0;3;2;4;6;8;11;21;21;11;14
"451970";"12";"CRS3035RES200mN2389400E3730200";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";0;0;"12202";48,5;21;1;3;0;18;2;1436260,8;3118;1;20;0;0;12;9;0;0;0;0;2;4;2,5;1;10;6;19;4
"451971";"12";"CRS3035RES200mN2389400E3730600";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"12202";3;1,3;0,1;0,3;0;1,1;0,1;85945,4;156,1;0,1;1,2;0,2;0,2;0,5;0,4;0;0;0,1;0;0,2;0,2;0,1;0,3;0,8;0,5;0,7;0,1
"451972";"12";"CRS3035RES200mN2389400E3730800";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"12202";15;6,5;0,3;1,5;0;5,3;0,3;429727,1;780,6;0,6;5,9;1,2;0,9;2,6;1,8;0;0;0,6;0;0,7;0,9;0,6;1,2;4,1;2,7;3,6;0,6
"452444";"12";"CRS3035RES200mN2389600E3727600";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";0;0;"12202";15;12;1;9;0;7;0;366018,8;661;11;1;0;3;9;0;0;0;0;0;0;0;2;2;3;5;2;1
"452445";"12";"CRS3035RES200mN2389600E3727800";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";0;0;"12202";28;19;0;12;0;12;0;722639;1257;15;4;0;4;0;15;0;0;0;1;1;0;2;9;1;3;11;0
"452446";"12";"CRS3035RES200mN2389600E3728000";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";1;0;"12202";129;42,7;0;5,6;5,6;0;1,9;3313568,3;4192;42,7;0;0;0,9;0;41,8;0;0;2,8;5,6;13,9;20,4;10,2;23,2;44,5;6,5;1,9;0
"452447";"12";"CRS3035RES200mN2389600E3728200";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";1;0;"12202";10;3,3;0;0,4;0,4;0;0,1;256865,8;325;3,3;0;0;0,1;0;3,2;0;0;0,2;0,4;1,1;1,6;0,8;1,8;3,5;0,5;0,1;0
"452448";"12";"CRS3035RES200mN2389600E3728400";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";291;157;16;75;3;78;26;7358360,5;12505;151;6;69;36;15;37;0;0;6;8,5;13,5;27;27;52;60;34;45;18
"452449";"12";"CRS3035RES200mN2389600E3728600";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";165;92;12;49;4;48;13;4265737,5;7696;83;9;57;11;5;19;0;0;1;5;12;16;10;31;37;17;19;17
"452450";"12";"CRS3035RES200mN2389600E3728800";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";151,5;98;15;60;1;46;4;4020759,7;7716;87;11;19;28;43;8;0;0;4;1;6,5;4;6;30;27;10;36;27
"452451";"12";"CRS3035RES200mN2389600E3729000";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";299,5;196;40;131;4;66;23;5951771,9;11453;178;18;65;60;61;8;2;0;13,5;5;16;11;31;73;46;36;48;19
"452452";"12";"CRS3035RES200mN2389600E3729200";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";149;80;10;38;4;57;7;3073246,3;6309;64;16;9;9;62;0;0;0;1;6;4,5;9;10,5;25;35;17;33;8
"452453";"12";"CRS3035RES200mN2389600E3729400";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";60;33;0;17;0;21;3;1430154,2;2360;23;10;4;1;27;0;1;0;4;0;2;3;4;20;10;8;9;0
"452454";"12";"CRS3035RES200mN2389600E3729600";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";62,5;28;1;6;2;23;2;1795787,3;2880;16;12;0;1;10;17;0;0;0;1;4;6,5;2;10;9;13;15;2
"452455";"12";"CRS3035RES200mN2389600E3729800";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";102,5;55;6;22;2;32;9;2498278,8;4635;40;15;1;43;5;6;0;0;1;2;5,5;10;6;19;21;8;23;7
"452456";"12";"CRS3035RES200mN2389600E3730000";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";0;0;"12202";55;26;1;9;2;18;3;1494402,1;2971;10;16;0;22;4;0;0;0;0;0;3;8;3;6;12;4;9;10
"452928";"12";"CRS3035RES200mN2389800E3727000";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";1;0;"1220212174";7;2,5;0,1;0,3;0,3;1,9;0,4;180965,4;233,2;0,5;2;0,4;1,5;0,2;0,4;0;0;0,5;0,1;0,6;1,1;0;1,1;1,9;0,6;0,5;0,6
"452929";"12";"CRS3035RES200mN2389800E3727600";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";1;0;"12202";4;1,4;0,1;0,2;0,2;1,1;0,2;103408,8;133,2;0,3;1,1;0,2;0,9;0,1;0,2;0;0;0,2;0,1;0,4;0,6;0;0,6;1,1;0,4;0,3;0,3
"452930";"12";"CRS3035RES200mN2389800E3727800";"CRS3035RES1000mN2389000E3727000";"CRS3035RES1000mN2389000E3727000";1;0;"12202";33;11,6;0,4;1,3;1,3;9,1;1,7;853122,8;1099,1;2,1;9,5;1,7;7,3;0,9;1,7;0;0;2,1;0,6;3;5,2;0;5,2;9,1;3;2,2;2,6
"452931";"12";"CRS3035RES200mN2389800E3728000";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";66;44;7;27;0;26;2;1854934,6;3059;43;1;0;3;0;41;0;0;0;0;0;2;4;11;16;9;10;14
"452932";"12";"CRS3035RES200mN2389800E3728200";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";207,5;125;12;71;2;68;12;4561482,8;8799;112;13;9;66;42;8;0;0;7,5;3;2,5;15;20,5;44;38;38;21;18
"452933";"12";"CRS3035RES200mN2389800E3728400";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";406;217;22;113;4;127;17;9213533,4;16568;186;31;28;125;24;40;0;8;17;13;18;28;26;83;79;52;60;30
"452934";"12";"CRS3035RES200mN2389800E3728600";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";366,5;212;34;123;9;134;22;8331132,3;14568;182;30;54;99;59;0;0;0;13,5;9;14,5;27;33,5;79;70;39;56;25
"452935";"12";"CRS3035RES200mN2389800E3728800";"CRS3035RES1000mN2389000E3728000";"CRS3035RES1000mN2389000E3728000";0;0;"12202";414,5;250;70;150;7;83;41;7920619,7;16111;239;11;42;48;71;89;0;31;15,5;6;24,5;36;44,5;100;70;49;55;14
"452936";"12";"CRS3035RES200mN2389800E3729000";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";288;172;41;100;4;56;24;5617666,4;10521;159;13;67;18;53;34;0;19;9;4;6,5;22,5;39,5;50,5;59;45;26;26
"452937";"12";"CRS3035RES200mN2389800E3729200";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";118,5;60;10;30;2;32;6;2697159;5474;42;18;6;3;31;19;1;13;4;5,5;6;5;11;22;17;17;17;14
"452938";"12";"CRS3035RES200mN2389800E3729400";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";269,5;129;21;50;9;87;13;6250241,9;11556;74;55;38;38;43;9;1;0;9;1;15;30,5;27;35;55;32;43;22
"452939";"12";"CRS3035RES200mN2389800E3729600";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";293,5;149;16;64;7;98;19;6913937,7;12633;108;41;6;93;37;13;0;0;10;8,5;24;16,5;18,5;69;56;30;40;21
"452940";"12";"CRS3035RES200mN2389800E3729800";"CRS3035RES1000mN2389000E3729000";"CRS3035RES1000mN2389000E3729000";0;0;"12202";86;42;2;20;3;25;2;2253192,5;3680;29;13;1;17;23;1;0;0;2;1;9;9;2;12;24;10;12;5
"452941";"12";"CRS3035RES200mN2389800E3730600";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"1220212176";15,5;6,8;0,3;1,5;0;5,5;0,3;444051,3;806,6;0,6;6,2;1,2;0,9;2,8;1,9;0;0;0,6;0;0,8;0,9;0,6;1,2;4,3;2,8;3,7;0,6
"452942";"12";"CRS3035RES200mN2389800E3730800";"CRS3035RES1000mN2389000E3730000";"CRS3035RES2000mN2388000E3730000";1;0;"122021224112176";1;0,4;0;0,1;0;0,4;0;28648,5;52;0;0,4;0,1;0;0,2;0,1;0;0;0;0;0,1;0,1;0;0,1;0,3;0,2;0,2;0
"453401";"12";"CRS3035RES200mN2390000E3727000";"CRS3035RES1000mN2390000E3727000";"CRS3035RES1000mN2390000E3727000";1;0;"1220212174";2;1;0,2;0,3;0;0,9;0,1;49402,4;104,7;0,2;0,8;0;0,4;0,6;0;0;0;0;0;0;0,1;0,1;0,2;0,5;0,4;0,5;0,2
"453402";"12";"CRS3035RES200mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";1;0;"12202";8;4;0,5;1,4;0;2,1;0,7;181439,1;316,7;2,3;1,7;0;0,3;3,5;0,2;0;0;0;0,2;0,3;0,7;0,9;1,6;1,9;0,9;1,2;0,3
"453403";"12";"CRS3035RES200mN2390000E3728200";"CRS3035RES1000mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";0;0;"12202";201;80;9;20;7;62;11;4485047,3;6989;28;52;2;66;10;2;0;0;6;6,5;15,5;28;9;36;41;25;28;6
"453404";"12";"CRS3035RES200mN2390000E3728400";"CRS3035RES1000mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";0;0;"12202";279,5;163;13;92;4;105;18;6291306,6;11473;136;27;12;71;63;17;0;0;6;2;12,5;24;24;58;61;31;46;15
"453405";"12";"CRS3035RES200mN2390000E3728600";"CRS3035RES1000mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";0;0;"12202";92;50;5;25;1;18;5;2072291,4;3659;46;4;18;7;22;3;0;0;6;2;5;2;9;22;15;21;7;3
"453406";"12";"CRS3035RES200mN2390000E3728800";"CRS3035RES1000mN2390000E3728000";"CRS3035RES1000mN2390000E3728000";0;0;"12202";284;204;54;152;1;59;14;5245970,4;11223;197;7;11;46;125;21;1;36;11;3;7;11;61;53;56;27;36;19
"453407";"12";"CRS3035RES200mN2390000E3729000";"CRS3035RES1000mN2390000E3729000";"CRS3035RES1000mN2390000E3729000";0;0;"12202";139,5;76;16;39;1;22;10;2661617,5;5092;75;1;2;10;33;31;0;31;5;0;9;11,5;15;23;17;18;24;17
"453408";"12";"CRS3035RES200mN2390000E3729200";"CRS3035RES1000mN2390000E3729000";"CRS3035RES1000mN2390000E3729000";0;0;"12202";189;105;9;51;2;59;10;4643069;8724;76;29;28;15;18;44;0;0;2;4,5;8,5;6,5;14,5;32;29;24;43;25
"453409";"12";"CRS3035RES200mN2390000E3729400";"CRS3035RES1000mN2390000E3729000";"CRS3035RES1000mN2390000E3729000";0;0;"12202";425,5;280;51;186;2;117;26;8642754,4;17859;268;12;29;72;157;22;0;0;8;3;14,5;30;41;92;92;59;61;25
"453410";"12";"CRS3035RES200mN2390000E3729600";"CRS3035RES1000mN2390000E3729000";"CRS3035RES1000mN2390000E3729000";0;0;"12202";95,5;52;5;26;0;35;6;2386390,2;3984;32;20;13;9;26;4;0;0;2;2,5;3;8;11;16;22;17;9;5
