"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"5366","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","3","","RUE","CARNOT","83",NA,"",NA,8,"BATIMENT 03Logement : 83 Etage : 8","01","BATIMENT 03","CITE PABLO PICASSO","CITE PABLO PICASSO","",1,"C",61,1983,1983,1983,1,52,1,"93198279444015B","10/11/1982",NA,NA,"01/1900","","","2016","1","0012","CITE PABLO PICASSO",1,93008,"RUE CARNOT",2154,659747.5,6867545.3,"QP093011","0111","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5384","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",3,93008,93000,"Bobigny","4","BIS","RUE","HECTOR BERLIOZ","0075",NA,"1B",NA,2,"","","","","","LOGEMENT : 75",1,"C",53,1981,1981,1981,1,12,1,"93/1979/79.444/029","21/11/1979",NA,NA,"01/2010","C","D","","","01-0291","BOBIGNY Hector Berlioz",1,93008,"RUE HECTOR BERLIOZ",2154,659885.3,6867491.18,"QP093011","0112","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5395","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","43","","CHEMIN","DE LA MADELEINE","0105",NA,"",NA,0,"","","","BOB2-1-1","BOBIGNY II","",2,"C",47,2006,2006,2006,1,13,1,"9320042002 844031","21/12/2004",NA,NA,"03/2015","D","E","2040","3","1","Pleine propriiti",1,93008,"CHE DE LA MADELEINE",2154,660102.7,6867855.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5399","2",49,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","5","","RUE","DU 8 MAI 1945","",NA,"",NA,0,"","","S094L-A","S094L","BOBIGNY 5 RUE DU 8 MAI 1945","",1,"C",50,1976,2009,2008,2,49,2,"","",NA,NA,"11/2012","G","D","","1","S094L","BOBIGNY 5 RUE DU 8 MAI 1945",1,93008,"RUE DU HUIT MAI 1945",2154,658749.3,6867860.4,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5405","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",3,93008,93000,"Bobigny","4","BIS","RUE","HECTOR BERLIOZ","0095",NA,"1B",NA,6,"","","","","","LOGEMENT : 95",1,"C",53,1981,1981,1981,1,12,1,"93/1979/79.444/029","21/11/1979",NA,NA,"01/2013","C","D","","","01-0291","BOBIGNY Hector Berlioz",1,93008,"RUE HECTOR BERLIOZ",2154,659885.3,6867491.18,"QP093011","0112","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5429","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","5","","RUE","DE LA GAITE","41",NA,"",NA,4,"BATIMENT 05Logement : 41 Etage : 4","02","BATIMENT 05","CITE JEAN MOULIN","CITE JEAN MOULIN","",1,"C",55,1994,1994,1994,1,12,1,"931992851231219","11/01/1993",NA,NA,"05/2009","A","A","2027","1","0014","CITE JEAN MOULIN",1,93008,"RUE DE LA GAITE",2154,658724.3,6867992,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5431","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","5","","RUE","DE LA GAITE","43",NA,"",NA,4,"BATIMENT 05Logement : 43 Etage : 4","02","BATIMENT 05","CITE JEAN MOULIN","CITE JEAN MOULIN","",1,"C",49,1994,1994,1994,1,12,1,"931992851231219","11/01/1993",NA,NA,"05/2009","A","A","2027","1","0014","CITE JEAN MOULIN",1,93008,"RUE DE LA GAITE",2154,658724.3,6867992,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5439","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","16","","AVENUE","KARL MARX","",NA,"",NA,5,"Logement : 42 Etage : 5","01","BATIMENT 16","CITE KARL MARX","CITE KARL MARX","",1,"C",54,1970,1970,1970,1,52,1,"931993851231082","02/02/1994",NA,NA,"05/2009","A","A","2009","1","0007","CITE KARL MARX",1,93008,"AV KARL MARX",2154,658955.82,6867344.83,"QP093011","0118","1126010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5441","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","6","","RUE","DES BONS ENFANTS","",NA,"",NA,4,"Logement : 41 Etage : 4","01","BATIMENT 06","CITE BONS ENFANTS","6 RUE DES BONS ENFANTS","",1,"C",44,1972,1972,1972,1,52,1,"931983AC105","02/02/1994",NA,NA,"05/2009","A","A","2003","1","0008","CITE BONS ENFANTS",1,93008,"RUE DES BONS ENFANTS",2154,658799.69,6867497.88,"QP093011","0117","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5444","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","21","","RUE","DU LUXEMBOURG","0958",NA,"",NA,3,"","","","","","",1,"C",42,1956,1956,1956,1,52,1,"93/1987/85-1231/111","30/12/1987",NA,NA,"01/1900","","","","","","",2,93008,"RUE DE LUXEMBOURG",2154,660793.4,6868225.4,"QP093014","0109","1126020","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5449","2",54,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","4","","AV","PAUL ELUARD","0400",NA,"",NA,5,"","","","","","",1,"C",49,1971,1971,1971,1,54,1,"93/1992/AC/099","30/04/1993",NA,NA,"","","","","","","",2,93008,"AV PAUL ELUARD",2154,659312.5,6867615.1,"QP093011","0114","1126010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5450","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","9","","RUE","ROMAIN ROLLAND","",NA,"",NA,0,"Logement : 1 Etage : 0","01","BATIMENT 02","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE ROMAIN ROLLAND",2154,657962.27,6868486.62,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5462","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",3,93008,93000,"Bobigny","4","BIS","RUE","HECTOR BERLIOZ","0072",NA,"1B",NA,1,"","","","","","LOGEMENT : 72",1,"C",51,1981,1981,1981,1,12,1,"93/1979/79.444/029","21/11/1979",NA,NA,"11/2008","C","D","","","01-0291","BOBIGNY Hector Berlioz",1,93008,"RUE HECTOR BERLIOZ",2154,659885.3,6867491.18,"QP093011","0112","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5480","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","6","","RUE","DU CHEMIN VERT","161",NA,"",NA,16,"BATIMENT 06Logement : 161 Etage : 16","01","BATIMENT 06","CITE DU CHEMIN VERT","CITE DU CHEMIN VERT","",1,"C",51,1974,1974,1974,1,52,1,"931993AC106","02/02/1994",NA,NA,"05/2009","A","A","2003","1","0009","CITE DU CHEMIN VERT",1,93008,"RUE DU CHEMIN VERT",2154,659423.26,6867364.59,"QP093011","0113","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5490","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","6","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 2 Etage : 0","01","BATIMENT 04","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE YOUSSEF CHAHINE",2154,658018.65,6868480.73,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5495","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","28-80","","RUE","DE L'ETOILE","",NA,"",NA,2,"Bbt. T - Esc. 25","","019-T","019","019","",1,"C",46,1959,1959,1959,1,52,1,"93/1985/79/444/022","06/06/1985",NA,13,"03/2018","C","D","2021","2","S1","Noisy, Bobigny, Romainville",2,93008,"RUE DE L ETOILE",2154,658037.19,6868119.01,"QP093011","0103","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5496","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","43","","CHEMIN","DE LA MADELEINE","0138",NA,"",NA,3,"","","","BOB2-1-1","BOBIGNY II","",2,"C",48,2006,2006,2006,1,13,1,"9320042002 844031","21/12/2004",NA,NA,"01/1900","","","2040","3","1","Pleine propriiti",1,93008,"CHE DE LA MADELEINE",2154,660102.7,6867855.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5501","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","15","","CHEMIN","DES HUATS","",NA,"",NA,0,"BAT. 1 - ESC.15","","495-1","495","495","",2,"C",42,1996,1997,1997,2,12,1,"93/1995/85.1231/011","16/01/1995",NA,13,"06/2016","D","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"CHE DES HUATS",2154,660184.9,6867861.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5511","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","17","","AVENUE","PAUL ELUARD","2175",NA,"02",NA,14,"","","","","","BATIMENT A6 APPT 175",1,"C",57,1970,1970,1970,1,52,1,"93/1993/AC/060","02/12/1993",NA,NA,"11/2008","C","D","","","01-0159","BOBIGNY Paul Eluard",1,93008,"AV PAUL ELUARD",2154,659246,6867733.4,"QP093011","0114","1126010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5512","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","8","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 4 Etage : 0","01","BATIMENT 05","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE YOUSSEF CHAHINE",2154,658046.7,6868469.9,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5513","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","203","","AVENUE","JEAN JAURES","",NA,"",NA,3,"BAT. 1 - ESC.1","","494-1","494","494","",1,"C",51,1975,1975,1975,2,52,1,"93/1993/AC/108","25/11/2004",NA,13,"06/2016","C","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"AV JEAN JAURES",2154,658749.2,6867912.7,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5514","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",3,93008,93000,"Bobigny","6","BIS","RUE","HECTOR BERLIOZ","0204",NA,"2B",NA,6,"","","","","","LOGEMENT : 204",1,"C",57,1982,1982,1982,1,12,1,"93/1979/79.444/029","21/11/1979",NA,NA,"01/2016","C","D","","","01-0291","BOBIGNY Hector Berlioz",1,93008,"RUE HECTOR BERLIOZ",2154,659919.91,6867452.46,"QP093011","0112","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5525","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","203","","AVENUE","JEAN JAURES","",NA,"",NA,5,"BAT. 1 - ESC.1","","494-1","494","494","",1,"C",51,1975,1975,1975,2,52,1,"93/1993/AC/108","25/11/2004",NA,13,"06/2016","C","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"AV JEAN JAURES",2154,658749.2,6867912.7,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5528","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","203","","AVENUE","JEAN JAURES","",NA,"",NA,5,"BAT. 1 - ESC.1","","494-1","494","494","",1,"C",51,1975,1975,1975,2,52,1,"93/1993/AC/108","25/11/2004",NA,13,"06/2016","C","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"AV JEAN JAURES",2154,658749.2,6867912.7,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5531","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","203","","AVENUE","JEAN JAURES","",NA,"",NA,6,"BAT. 1 - ESC.1","","494-1","494","494","",1,"C",51,1975,1975,1975,2,52,1,"93/1993/AC/108","25/11/2004",NA,13,"06/2016","C","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"AV JEAN JAURES",2154,658749.2,6867912.7,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5550","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","9","","RUE","MARCELLO MASTROIANNI","",NA,"",NA,0,"Logement : 2 Etage : 0","01","BATIMENT 08","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE MARCELLO MASTROIANNI",2154,658011.6,6868399.8,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5555","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","5","","IMP","COLBERT","0129",NA,"1D",NA,0,"","","","","","LOGEMENT : 129",1,"C",64,1994,1994,1994,1,12,1,"93/1992/85.1231/022","11/09/1992",NA,NA,"11/2008","C","D","","","01-0324","BOBIGNY Jean Jaures",1,93008,"IMP COLBERT",2154,658784.78,6867738.02,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5558","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","28-80","","RUE","DE L'ETOILE","",NA,"",NA,3,"Bbt. A2 - Esc. 31","","019-A2","019","019","",1,"C",43,1959,1959,1959,1,52,1,"93/1985/79/444/022","06/06/1985",NA,13,"09/2009","E","E","2021","2","S1","Noisy, Bobigny, Romainville",1,93008,"RUE DE L ETOILE",2154,658037.19,6868119.01,"QP093011","0103","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5563","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","8","","RUE","D'ATHENES","0292",NA,"",NA,0,"","","","","","",1,"C",41,1956,1956,1956,1,52,1,"93/1987/85-1231/111","30/12/1987",NA,NA,"01/1900","","","","","","",2,93008,"RUE D ATHENES",2154,661174.29,6868000.25,"QP093014","0108","1126020","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5568","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","32","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 1 Etage : 0","01","BATIMENT 09","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE YOUSSEF CHAHINE",2154,658030.5,6868348.5,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5571","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","181","","AVENUE","JEAN JAURHS","0013",NA,"2A",NA,1,"","","","","","LOGEMENT : 13",1,"C",50,1994,1994,1994,1,12,1,"93/1992/85.1231/022","11/09/1992",NA,NA,"11/2008","C","D","","","01-0324","BOBIGNY Jean Jaures",1,93008,"AV JEAN JAURES",2154,658790,6867764.8,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5572","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","205","","AVENUE","JEAN JAURES","",NA,"",NA,6,"BAT. 2 - ESC.1","","494-2","494","494","",1,"C",47,1975,1975,1975,2,52,1,"93/1993/AC/108","25/11/2004",NA,13,"06/2016","C","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"AV JEAN JAURES",2154,658746.4,6867923.2,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5573","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","32","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 4 Etage : 0","01","BATIMENT 09","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE YOUSSEF CHAHINE",2154,658030.5,6868348.5,"QP093011","0104","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5589","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","38","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 1 Etage : 0","01","BATIMENT 10","","CITE JEAN GREMILLON","",1,"C",53,1966,1966,1966,1,52,1,"931991851231141","02/06/1992",NA,NA,"05/2009","A","A","2025","1","0001","CITE JEAN GREMILLON",1,93008,"RUE YOUSSEF CHAHINE",2154,658024,6868323.5,"QP093011","0104","1136010","1136ZZF","CSZ","",NA,11,NA,1,1,1,1,NA,2017,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5595","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","2","","Rue","RACINE","02",NA,"",NA,0,"BATIMENT 12Logement : 02 Etage : 02, Rue RACINE","03","BATIMENT 12","Pont de Pierre","Pont de Pierre","",1,"C",42,1957,2010,2010,3,13,1,"9320122002844180","17/12/2012",NA,NA,"","","","2062","1","01","SECTEUR ZUS",1,93008,"RUE RACINE",2154,657163,6868147.4,"QP093010","0120","1136010","1136ZZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5603","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","45","","CHEMIN","DE LA MADELEINE","0214",NA,"",NA,1,"","","","BOB2-2-2","BOBIGNY II","",2,"C",48,2006,2006,2006,1,13,1,"9320042002 844031","21/12/2004",NA,NA,"02/2009","D","E","2040","3","1","Pleine propriiti",1,93008,"CHE DE LA MADELEINE",2154,660103.7,6867855.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5604","2",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","185","","AVENUE","JEAN JAURHS","0048",NA,"2B",NA,3,"","","","","","LOGEMENT : 48",1,"C",52,1994,1994,1994,1,12,1,"93/1992/85.1231/022","11/09/1992",NA,NA,"01/2014","C","D","","","01-0324","BOBIGNY Jean Jaures",1,93008,"AV JEAN JAURES",2154,658784.4,6867781.1,"QP093011","0115","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5610","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","38","","RUE","YOUSSEF CHAHINE","",NA,"",NA,0,"Logement : 02 Etage : 0","04","BATIMENT 10","Pont de Pierre","Pont de Pierre","",1,"C",44,1957,2010,2010,3,13,1,"9320122002844180","17/12/2012",NA,NA,"","","","2062","1","01","SECTEUR ZUS",1,93008,"RUE YOUSSEF CHAHINE",2154,658024,6868323.5,"QP093011","0104","1136010","1136ZZF","CSZ","",NA,11,NA,1,1,1,1,NA,2017,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5611","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","22","","RUE","HECTOR BERLIOZ","41",NA,"",NA,4,"BATIMENT 22Logement : 41 Etage : 4","01","BATIMENT 22","CITE HECTOR BERLIOZ","CITE HECTOR BERLIOZ","",1,"C",63,1977,1977,1977,1,52,1,"931993AC107","15/07/2002",NA,NA,"","","","2015","1","0011","CITE HECTOR BERLIOZ",1,93008,"RUE HECTOR BERLIOZ",2154,660011.3,6867320.3,"QP093011","0112","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5613","2",13,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","45","","CHEMIN","DE LA MADELEINE","0217",NA,"",NA,1,"","","","BOB2-2-2","BOBIGNY II","",2,"C",48,2006,2006,2006,1,13,1,"9320042002 844031","21/12/2004",NA,NA,"","","","2040","3","1","Pleine propriiti",1,93008,"CHE DE LA MADELEINE",2154,660103.7,6867855.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"5616","2",10,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","15","","CHEMIN","DES HUATS","",NA,"",NA,0,"BAT. 1 - ESC.15","","495-1","495","495","",2,"C",42,1996,1997,1997,2,10,1,"93/1995/85.1231/011","16/01/1995",NA,10,"06/2016","D","E","","","S1","Noisy, Bobigny, Romainville",2,93008,"CHE DES HUATS",2154,660184.9,6867861.6,"HZ","0106","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"5629","2",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93008,93000,"Bobigny","30","","AV","KARL MARX","",NA,"",NA,8,"Logement : 75 Etage : 8","01","BATIMENT 21","CITE KARL MARX","CITE KARL MARX","",1,"C",55,1970,1970,1970,1,52,1,"931993851231082","02/02/1994",NA,NA,"05/2009","A","A","2009","1","0007","CITE KARL MARX",1,93008,"AV KARL MARX",2154,659035.35,6867398.67,"QP093011","0113","1126010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
